1, 0.37142857142857144, 0.043857180230085425, 0.0738745325963371
2, 0.2714285714285714, 0.0568629896088, 0.08630778745064459
3, 0.21904761904761905, 0.0668629896088, 0.09361631832220066
4, 0.18571428571428572, 0.07454493030960863, 0.09625004346808858
5, 0.16, 0.07667131545486171, 0.09265973225728531
6, 0.15238095238095237, 0.08422957031769877, 0.09693476221581562
7, 0.14693877551020404, 0.10267755656716164, 0.10340132706253892
8, 0.13214285714285715, 0.10391979259200636, 0.0993506867916786
9, 0.12380952380952383, 0.10766128919064581, 0.09873887653100764
10, 0.11714285714285716, 0.11296227751050206, 0.09837910465851286
11, 0.11688311688311688, 0.11822345057315171, 0.10041797117543909
12, 0.11428571428571428, 0.13579221721024137, 0.10400437817240693
13, 0.11428571428571431, 0.1830711287748672, 0.11196439592851834
14, 0.11224489795918369, 0.18839499745277316, 0.11296283434173267
15, 0.1161904761904762, 0.20245625931551164, 0.11980305523762481
16, 0.1125, 0.20709447823944485, 0.11938264920346722
17, 0.10756302521008401, 0.20833671426428957, 0.1165760332233538
18, 0.10158730158730156, 0.20833671426428957, 0.11261780347427733
19, 0.09774436090225565, 0.20957895028913429, 0.11029850663316418
20, 0.09714285714285711, 0.213746151760918, 0.1108027294508177
21, 0.09251700680272106, 0.213746151760918, 0.10746693124739563
22, 0.09220779220779218, 0.2206344416680758, 0.10856949802928571
23, 0.08944099378881992, 0.22349158452521867, 0.10724461970939554
24, 0.0857142857142857, 0.22349158452521867, 0.10431420771066355
25, 0.08342857142857145, 0.22587253690617107, 0.10309251589179261
26, 0.08351648351648353, 0.23037279854928983, 0.1041793849574978
27, 0.0814814814814815, 0.23147169964819092, 0.10266025022726999
28, 0.07959183673469386, 0.23233750051399177, 0.10111203945713332
29, 0.07980295566502461, 0.23776444072354067, 0.10247803408266987
30, 0.08, 0.24662572436743305, 0.10422797359964213
31, 0.07926267281105989, 0.24990877671880837, 0.10422345957256625
32, 0.07678571428571429, 0.24990877671880837, 0.10195024556211589
33, 0.07619047619047617, 0.25203516186406144, 0.10156267110885565
34, 0.0756302521008403, 0.253673146520914, 0.10106420009596773
35, 0.07510204081632652, 0.2568096326762681, 0.10091387961443425
36, 0.073015873015873, 0.2568096326762681, 0.09892209504375789
37, 0.07258687258687259, 0.2587092604519066, 0.0986303592660968
38, 0.07218045112781954, 0.29204259378523995, 0.09953376776360237
39, 0.07106227106227105, 0.29314149488414104, 0.09855821834197669
40, 0.07142857142857142, 0.2988104291245039, 0.0998620744498984
41, 0.06968641114982581, 0.2988104291245039, 0.09807572774411538
42, 0.06938775510204082, 0.30467123498530974, 0.09838499362580753
43, 0.06843853820598006, 0.3055370358511106, 0.0974401022446445
44, 0.06688311688311686, 0.3055370358511106, 0.0957928451563197
45, 0.0653968253968254, 0.3055370358511106, 0.09420199075478326
46, 0.06459627329192548, 0.30640283671691143, 0.09338795074293388
47, 0.06382978723404256, 0.30799013830421307, 0.09277143555593004
48, 0.0630952380952381, 0.3092323743290578, 0.09211577429775904
49, 0.06297376093294461, 0.3106372587528101, 0.09194768755807783
50, 0.06400000000000002, 0.3216525327869521, 0.09403319969727526
